trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
740,False,"{'a': 0.5, 'e': 0.08391087964154502}",25,13,12.91024916821739,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.08374322559219596}",25,15,7.002227965697324,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.08357590651586093}",25,11,14.71452175326925,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.08340892174326339}",30,14,27.8018003484223,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.08324227060646404}",25,8,20.147930308176996,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.0830759524388581}",20,12,17.23326807469925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.08290996657517269}",20,15,10.918634171807927,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.5, 'e': 0.08274431235146412}",25,17,15.388198217753217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.08257898910511528}",30,20,17.201638923168186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.08241399617483298}",20,13,13.696664942216984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.08224933290064526}",20,16,5.90722227058972,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.5, 'e': 0.0820849986238988}",20,10,-18.948785888765,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.08192099268725629}",20,16,8.040893598981242,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.08175731443469375}",20,6,21.861979334873155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.08159396321149796}",20,1,30.891577933507744,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.08143093836426381}",25,10,24.98660991059654,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.0812682392408917}",35,26,13.42132754162065,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.0811058651905849}",35,18,32.669674532635725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.080943815563847}",25,10,-17.323076192460015,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.08078208971247929}",20,0,35.84489077330846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.08062068698957814}",20,3,25.00642813506816,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.08045960674953244}",25,0,25.483904097641002,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
762,False,"{'a': 0.5, 'e': 0.08029884834802102}",20,14,-28.785599789806785,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
763,False,"{'a': 0.5, 'e': 0.08013841114201005}",20,6,21.841200028995456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.07997829448975051}",25,2,41.899166813458955,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.07981849775077555}",25,15,20.561067424320875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.07965902028589804}",20,14,13.566244694668487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.07949986145720786}",20,10,20.10277824384912,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.07934102062806953}",20,15,10.6209770820806,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.07918249716311948}",25,8,28.756864549913914,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.07902429042826369}",20,9,18.867412264535602,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.07886639979067495}",20,9,18.278413687837407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.07870882461879053}",20,15,8.06359207145978,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.07855156428230954}",25,9,15.49863062645877,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.07839461815219043}",20,16,8.152024049377244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.07823798560064843}",20,10,8.550262698552487,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.07808166600115315}",25,7,16.054024792895266,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.077925658728426}",25,18,9.377716675900714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.07776996315843765}",30,8,33.14162522876322,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.07761457866840563}",25,20,11.182316145776714,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.07745950463679178}",30,9,22.30083928473642,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.07730474044329974}",30,7,42.015253165909414,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.07715028546887256}",25,12,22.605092717627723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.07699613909569013}",20,8,20.30586101129497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.07684230070716672}",25,14,1.2731743564070401,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.0766887696879486}",25,13,15.28710509514537,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.0765355454239115}",25,17,15.743607731331911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.07638262730215814}",30,14,2.9381640780280947,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.07623001471101583}",25,3,23.098012367247005,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.07607770704003398}",20,10,22.453371311291626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.07592570367998175}",25,11,20.82401278332711,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.07577400402284548}",20,5,20.53941141069481,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.07562260746182632}",25,14,12.807955598633068,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.07547151339133785}",20,6,24.616344683090908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.07532072120700357}",30,11,-11.482734039085576,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
795,False,"{'a': 0.5, 'e': 0.07517023030565453}",20,13,14.085360011740326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.07502004008532696}",20,16,7.332431490653107,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.07487014994525974}",25,12,26.543293525150613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.07472055928589215}",20,3,25.953487613115243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.07457126750886131}",25,11,21.8589551797377,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.07442227401699995}",30,13,24.63271104668909,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.07427357821433388}",20,13,2.78334931627172,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.07412517950607969}",30,13,25.773480749341687,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.07397707729864238}",20,9,21.59283147596522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.07382927099961288}",30,22,9.861459192978947,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.07368176001776583}",20,8,-20.274554380736603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
806,False,"{'a': 0.5, 'e': 0.07353454376305708}",25,8,28.98955749576819,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.07338762164662144}",35,22,15.854567705264436,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.07324099308077024}",30,12,24.974822438646033,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.07309465747898901}",20,8,23.674747942760543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.07294861425593516}",20,0,38.26967030319724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.5, 'e': 0.07280286282743559}",25,20,9.8748792712227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.07265740261048441}",20,15,13.674736254065774,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.07251223302324054}",20,14,11.269961763394708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.07236735348502546}",30,20,14.046263913913464,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.07222276341632078}",20,6,-9.477281348849747,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.0720784622387661}",25,9,26.193607091113776,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.07193444937515646}",20,13,16.015362953417075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.07179072424944023}",35,10,18.941848916328482,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.07164728628671672}",20,5,18.551426759341435,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.07150413491323389}",20,14,12.930066153223688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.07136126955638605}",20,12,0.5463426867502497,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.07121868964471159}",20,11,17.644318870690874,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.07107639460789066}",20,6,21.56474363252739,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.07093438387674295}",20,3,26.83059496735254,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.07079265688322531}",20,8,-20.458269011958425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
826,False,"{'a': 0.5, 'e': 0.07065121306042958}",30,3,37.49705082631257,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.07051005184258032}",20,5,24.25338457637868,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.07036917266503243}",20,2,29.02674217991082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.07022857496426901}",30,20,20.273727899180063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.0700882581778991}",20,5,17.81515775381023,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.06994822174465536}",20,15,8.753929329302622,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.06980846510439184}",30,8,34.60323874655327,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.06966898769808184}",20,8,24.209222755675682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.06952978896781553}",20,10,9.45841132520104,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.0693908683567978}",20,12,16.104572773915145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.069252225309346}",20,3,24.170694425220013,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.06911385927088777}",20,2,18.23459105094911,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.06897576968795878}",20,3,25.661379329965413,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.06883795600820052}",20,6,28.73219129861951,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.06870041768035805}",20,6,15.419061762306107,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.06856315415427792}",20,9,14.989295326975597,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.06842616488090583}",25,11,8.335758987975185,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.06828944931228449}",30,16,27.256201330272653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.06815300690155146}",20,8,21.128086112105883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.0680168371029369}",20,9,18.12308680221768,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.06788093937176144}",25,17,12.568335841684657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.06774531316443398}",20,9,13.970735319110377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.0676099579384495}",35,22,21.64747540870453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.06747487315238693}",20,15,10.603270275309143,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.06734005826590693}",25,13,11.346143325762965,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.06720551273974977}",20,8,20.009425867894123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.06707123603573319}",25,16,-26.83563765058317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
853,False,"{'a': 0.5, 'e': 0.06693722761675018}",30,0,22.538941857681614,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.06680348694676687}",25,15,13.773381762616154,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.06667001349082044}",35,17,38.091253624046274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.06653680671501686}",20,12,-32.91365767165307,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
857,False,"{'a': 0.5, 'e': 0.06640386608652886}",20,5,3.0250104083857527,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.06627119107359372}",20,10,21.89139513383728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.06613878114551126}",20,15,5.4854398508152045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.06600663577264157}",25,13,21.960734880325248,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.06587475442640296}",20,13,7.744341085725787,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.0657431365792699}",25,13,0.8776725061128003,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.06561178170477082}",20,8,24.71511690885221,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.06548068927748604}",30,16,28.779262981302175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.06534985877304567}",25,6,18.896356448114314,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.06521928966812754}",30,10,-14.60270622899635,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
867,False,"{'a': 0.5, 'e': 0.06508898144045502}",25,12,27.94556179248958,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.06495893356879506}",20,3,20.57199864699207,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.06482914553295598}",30,12,22.01527593195733,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.06469961681378548}",30,9,35.00985389260004,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.06457034689316848}",20,13,13.738405002887689,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.06444133525402518}",20,10,17.620153850204094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.06431258138030879}",20,13,13.344567552619699,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.0641840847570037}",20,10,20.368340597681534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.06405584487012318}",25,7,32.18219653286168,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.06392786120670758}",20,5,24.13199689783262,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.06380013325482203}",20,0,8.530833998508328,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.06367266050355457}",20,11,20.50292552315741,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.06354544244301402}",25,8,12.894960407119424,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.06341847856432796}",20,13,14.793254788781905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.06329176835964073}",25,14,21.357088048626316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.06316531132211131}",25,16,18.958545994024043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.06303910694591142}",20,8,19.665905139031732,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.06291315472622334}",25,0,33.193363379992995,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.5, 'e': 0.06278745415923807}",20,14,8.876547264507765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.06266200474215315}",25,10,-27.472791684943026,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
887,False,"{'a': 0.5, 'e': 0.06253680597317075}",20,15,8.720486035050007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.06241185735149562}",25,18,7.421192199569411,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.06228715837733311}",25,8,6.701552969796642,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.06216270855188717}",25,7,25.912033851548617,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.062038507377358304}",20,11,16.631782653805985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.06191455435694169}",25,11,25.413282073482005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.06179084899482504}",20,2,28.35759334292875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.061667390796186744}",25,11,24.219177703472237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.061544179267193876}",20,14,11.422756661222685,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.06142121391500013}",20,6,26.243711155881723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.06129849424774394}",25,7,-11.56281030657445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
898,False,"{'a': 0.5, 'e': 0.061176019774546474}",20,14,12.779849024281502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.061053790005509666}",25,11,12.299951761424188,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.0609318044517143}",20,3,0.13671173513520274,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.060810062625217966}",20,7,15.236325614926876,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.060688564039053226}",30,10,30.821110560958594,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.06056730820722555}",25,17,14.749736496932242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.06044629464471146}",20,12,13.271868705241129,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.06032552286745655}",25,13,26.295313397695384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.06020499239237354}",20,7,9.92784216392025,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.06008470273734038}",20,12,14.719825764213361,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.05996465342119827}",20,10,6.703996592226107,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.05984484396374981}",20,9,14.828401687690576,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.05972527388575699}",20,7,13.795845776484086,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.059605942708939354}",20,14,10.727471734078058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 0.059486849955972025}",25,14,14.020500920387938,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.05936799515048384}",25,7,25.328617910267102,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.05924937781705541}",20,2,19.801707150311582,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.05913099748121724}",20,8,9.847868728251449,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.05901285366944784}",25,3,29.253422475342703,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.058894945909171804}",20,10,17.904004501222765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.058777273728757934}",20,0,36.004707265382066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
919,False,"{'a': 0.5, 'e': 0.058659836657517346}",30,12,31.35711376435847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.0585426342257016}",20,10,17.730055211115122,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.058425665964500814}",30,11,28.81886745659847,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.05830893140604179}",20,6,29.010353928429506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.05819243008338614}",20,8,20.485174538437036,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.0580761615305284}",20,9,18.970123533148286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.05796012528239423}",25,8,28.357813079582336,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
